fecha,tipo_vuelo,categoria,aeronave,semana,num_operaciones
2022-11-29,Llegada,Privado,Avión,37,3
2022-11-29,Llegada,Privado,Helicóptero,37,2
2022-11-29,Salida,Comercial,Avión,37,28
2022-11-29,Salida,FAM,Avión,37,1
2022-11-29,Salida,Privado,Avión,37,3
2022-11-29,Salida,Privado,Helicóptero,37,2
2022-11-30,Llegada,Comercial,Avión,37,27
2022-11-30,Salida,Comercial,Avión,37,28
2022-11-30,Salida,FAM,Avión,37,1
2022-11-30,Salida,Privado,Avión,37,1
2022-12-01,Llegada,Comercial,Avión,37,31
2022-12-01,Llegada,Privado,Avión,37,3
2022-12-01,Salida,Comercial,Avión,37,30
2022-12-01,Salida,FAM,Avión,37,2
2022-12-01,Salida,Privado,Avión,37,4
2022-12-02,Llegada,Comercial,Avión,37,28
2022-12-02,Llegada,FAM,Avión,37,7
2022-12-02,Salida,Charter,Avión,37,1
2022-12-02,Salida,Comercial,Avión,37,25
2022-12-02,Salida,FAM,Avión,37,2
2022-12-03,Llegada,Comercial,Avión,37,30
2022-12-03,Llegada,FAM,Avión,37,1
2022-12-03,Salida,Comercial,Avión,37,30
2022-12-04,Llegada,Comercial,Avión,37,27
2022-12-04,Llegada,FAM,Avión,37,1
2022-12-04,Salida,Comercial,Avión,37,28
2022-12-04,Salida,FAM,Avión,37,1
2022-12-05,Llegada,Comercial,Avión,38,29
2022-12-05,Llegada,FAM,Avión,38,1
2022-12-05,Llegada,Privado,Avión,38,1
2022-12-05,Salida,Charter,Avión,38,1
2022-12-05,Salida,Comercial,Avión,38,28
2022-12-05,Salida,FAM,Avión,38,2
2022-12-05,Salida,Privado,Avión,38,1
2022-12-06,Llegada,Charter,Avión,38,1
2022-12-06,Llegada,Comercial,Avión,38,28
2022-12-06,Llegada,FAM,Avión,38,2
2022-12-06,Llegada,Privado,Avión,38,1
2022-12-06,Salida,Charter,Avión,38,1
2022-12-06,Salida,Comercial,Avión,38,28
2022-12-06,Salida,Privado,Avión,38,1
2022-12-07,Llegada,Comercial,Avión,38,28
2022-12-07,Llegada,FAM,Avión,38,2
2022-12-07,Llegada,Privado,Avión,38,2
2022-12-07,Salida,Comercial,Avión,38,28
2022-12-07,Salida,FAM,Avión,38,2
2022-12-07,Salida,Privado,Avión,38,1
2022-12-08,Llegada,Comercial,Avión,38,30
2022-12-08,Llegada,FAM,Avión,38,1
2022-12-08,Llegada,Privado,Avión,38,1
2022-12-08,Llegada,Privado,Helicóptero,38,1
2022-12-08,Salida,Comercial,Avión,38,30
2022-12-08,Salida,FAM,Avión,38,2
2022-12-08,Salida,Privado,Avión,38,1
2022-12-08,Salida,Privado,Helicóptero,38,1
2022-12-09,Llegada,Comercial,Avión,38,27
2022-12-09,Llegada,FAM,Avión,38,2
2022-12-09,Llegada,Privado,Helicóptero,38,1
2022-12-09,Salida,Comercial,Avión,38,27
2022-12-09,Salida,FAM,Avión,38,1
2022-12-09,Salida,Privado,Avión,38,1
2022-12-09,Salida,Privado,Helicóptero,38,1
2022-12-10,Llegada,Comercial,Avión,38,31
2022-12-10,Llegada,FAM,Avión,38,3
2022-12-10,Llegada,Privado,Avión,38,1
2022-12-10,Salida,Comercial,Avión,38,31
2022-12-10,Salida,FAM,Avión,38,2
2022-12-10,Salida,Privado,Avión,38,1
2022-12-11,Llegada,Comercial,Avión,38,27
2022-12-11,Llegada,Privado,Avión,38,2
2022-12-11,Llegada,Privado,Helicóptero,38,1
2022-12-11,Salida,Comercial,Avión,38,27
2022-12-11,Salida,Privado,Avión,38,1
2022-12-11,Salida,Privado,Helicóptero,38,1
2022-12-12,Llegada,Comercial,Avión,39,29
2022-12-12,Llegada,Privado,Helicóptero,39,1
2022-12-12,Salida,Comercial,Avión,39,29
2022-12-12,Salida,Privado,Helicóptero,39,1
2022-12-13,Llegada,Comercial,Avión,39,30
2022-12-13,Llegada,Privado,Avión,39,2
2022-12-13,Salida,Comercial,Avión,39,30
2022-12-13,Salida,FAM,Avión,39,1
2022-12-13,Salida,Privado,Avión,39,2
2022-12-14,Llegada,Comercial,Avión,39,29
2022-12-14,Llegada,FAM,Avión,39,7
2022-12-14,Llegada,Privado,Avión,39,1
2022-12-14,Salida,Comercial,Avión,39,30
2022-12-14,Salida,FAM,Avión,39,6
2022-12-15,Llegada,Comercial,Avión,39,32
2022-12-15,Llegada,FAM,Avión,39,3
2022-12-15,Salida,Comercial,Avión,39,32
2022-12-15,Salida,FAM,Avión,39,4
